name,value,year,lastValue
Nestl��,,2011.1,6613
Nestl��,,2011.2,6643.3
Nestl��,,2011.3,6673.6
Nestl��,,2011.4,6703.9
Nestl��,,2011.5,6734.2
Nestl��,,2011.6,6764.5
Nestl��,,2011.7,6794.8
Nestl��,,2011.8,6825.1
Nestl��,,2011.9,6855.4
Nestl��,,2012,6885.7
Nestl��,,2012.1,6916
Nestl��,,2012.2,6977.1
Nestl��,,2012.3,7038.2
Nestl��,,2012.4,7099.3
Nestl��,,2012.5,7160.4
Nestl��,,2012.6,7221.5
Nestl��,,2012.7,7282.6
Nestl��,,2012.8,7343.7
Nestl��,,2012.9,7404.8
Nestl��,,2013,7465.9
Nestl��,,2013.1,7527
Nestl��,,2013.2,7574.3
Nestl��,,2013.3,7621.6
Nestl��,,2013.4,7668.9
Nestl��,,2013.5,7716.2
Nestl��,,2013.6,7763.5
Nestl��,,2013.7,7810.8
Nestl��,,2013.8,7858.1
Nestl��,,2013.9,7905.4
Nestl��,,2014,7952.7
Nestl��,,2014.1,8000
Nestl��,,2014.2,8058.8
Nestl��,,2014.3,8117.6
Nestl��,,2014.4,8176.4
Nestl��,,2014.5,8235.2
Nestl��,,2014.6,8294
Nestl��,,2014.7,8352.8
Nestl��,,2014.8,8411.6
Nestl��,,2014.9,8470.4
Nestl��,,2015,8529.2
Nestl��,,2015.1,8588
Nestl��,,2015.2,8600
Nestl��,,2015.3,8612
Nestl��,,2015.4,8624
Nestl��,,2015.5,8636
Nestl��,,2015.6,8648
Nestl��,,2015.7,8660
Nestl��,,2015.8,8672
Nestl��,,2015.9,8684
Nestl��,,2016,8696
Nestl��,,2016.1,8708
Nestl��,,2016.2,8710
Nestl��,,2016.3,8712
Nestl��,,2016.4,8714
Nestl��,,2016.5,8716
Nestl��,,2016.6,8718
Nestl��,,2016.7,8720
Nestl��,,2016.8,8722
Nestl��,,2016.9,8724
Nestl��,,2017,8726
Nestl��,,2017.1,8728
Nestl��,,2017.2,8749
Nestl��,,2017.3,8770
Nestl��,,2017.4,8791
Nestl��,,2017.5,8812
Nestl��,,2017.6,8833
Nestl��,,2017.7,8854
Nestl��,,2017.8,8875
Nestl��,,2017.9,8896
Nestl��,,2018,8917
Netflix,,2000,NA
Netflix,,2000.1,NA
Netflix,,2000.2,NA
Netflix,,2000.3,NA
Netflix,,2000.4,NA
Netflix,,2000.5,NA
Netflix,,2000.6,NA
Netflix,,2000.7,NA
Netflix,,2000.8,NA
Netflix,,2000.9,NA
Netflix,,2001,NA
Netflix,,2001.1,NA
Netflix,,2001.2,NA
Netflix,,2001.3,NA
Netflix,,2001.4,NA
Netflix,,2001.5,NA
Netflix,,2001.6,NA
Netflix,,2001.7,NA
Netflix,,2001.8,NA
Netflix,,2001.9,NA
Netflix,,2002,NA
Netflix,,2002.1,NA
Netflix,,2002.2,NA
Netflix,,2002.3,NA
Netflix,,2002.4,NA
Netflix,,2002.5,NA
Netflix,,2002.6,NA
Netflix,,2002.7,NA
Netflix,,2002.8,NA
Netflix,,2002.9,NA
Netflix,,2003,NA
Netflix,,2003.1,NA
Netflix,,2003.2,NA
Netflix,,2003.3,NA
Netflix,,2003.4,NA
Netflix,,2003.5,NA
Netflix,,2003.6,NA
Netflix,,2003.7,NA
Netflix,,2003.8,NA
Netflix,,2003.9,NA
Netflix,,2004,NA
Netflix,,2004.1,NA
Netflix,,2004.2,NA
Netflix,,2004.3,NA
Netflix,,2004.4,NA
Netflix,,2004.5,NA
Netflix,,2004.6,NA
Netflix,,2004.7,NA
Netflix,,2004.8,NA
Netflix,,2004.9,NA
Netflix,,2005,NA
Netflix,,2005.1,NA
Netflix,,2005.2,NA
Netflix,,2005.3,NA
Netflix,,2005.4,NA
Netflix,,2005.5,NA
Netflix,,2005.6,NA
Netflix,,2005.7,NA
Netflix,,2005.8,NA
Netflix,,2005.9,NA
Netflix,,2006,NA
Netflix,,2006.1,NA
Netflix,,2006.2,NA
Netflix,,2006.3,NA
Netflix,,2006.4,NA
Netflix,,2006.5,NA
Netflix,,2006.6,NA
Netflix,,2006.7,NA
Netflix,,2006.8,NA
Netflix,,2006.9,NA
Netflix,,2007,NA
Netflix,,2007.1,NA
Netflix,,2007.2,NA
Netflix,,2007.3,NA
Netflix,,2007.4,NA
Netflix,,2007.5,NA
Netflix,,2007.6,NA
Netflix,,2007.7,NA
Netflix,,2007.8,NA
Netflix,,2007.9,NA
Netflix,,2008,NA
Netflix,,2008.1,NA
Netflix,,2008.2,NA
Netflix,,2008.3,NA
Netflix,,2008.4,NA
Netflix,,2008.5,NA
Netflix,,2008.6,NA
Netflix,,2008.7,NA
Netflix,,2008.8,NA
Netflix,,2008.9,NA
Netflix,,2009,NA
Netflix,,2009.1,NA
Netflix,,2009.2,NA
Netflix,,2009.3,NA
Netflix,,2009.4,NA
Netflix,,2009.5,NA
Netflix,,2009.6,NA
Netflix,,2009.7,NA
Netflix,,2009.8,NA
Netflix,,2009.9,NA
Netflix,,2010,NA
Netflix,,2010.1,NA
Netflix,,2010.2,NA
Netflix,,2010.3,NA
Netflix,,2010.4,NA
Netflix,,2010.5,NA
Netflix,,2010.6,NA
Netflix,,2010.7,NA
Netflix,,2010.8,NA
Netflix,,2010.9,NA
Netflix,,2011,NA
Netflix,,2011.1,NA
Netflix,,2011.2,NA
Netflix,,2011.3,NA
Netflix,,2011.4,NA
Netflix,,2011.5,NA
Netflix,,2011.6,NA
Netflix,,2011.7,NA
Netflix,,2011.8,NA
Netflix,,2011.9,NA
Netflix,,2012,NA
Netflix,,2012.1,NA
Netflix,,2012.2,NA
Netflix,,2012.3,NA
Netflix,,2012.4,NA
Netflix,,2012.5,NA
Netflix,,2012.6,NA
Netflix,,2012.7,NA
Netflix,,2012.8,NA
Netflix,,2012.9,NA
Netflix,,2013,NA
Netflix,,2013.1,NA
Netflix,,2013.2,NA
Netflix,,2013.3,NA
Netflix,,2013.4,NA
Netflix,,2013.5,NA
Netflix,,2013.6,NA
Netflix,,2013.7,NA
Netflix,,2013.8,NA
Netflix,,2013.9,NA
Netflix,,2014,NA
Netflix,,2014.1,NA
Netflix,,2014.2,NA
Netflix,,2014.3,NA
Netflix,,2014.4,NA
Netflix,,2014.5,NA
Netflix,,2014.6,NA
Netflix,,2014.7,NA
Netflix,,2014.8,NA
Netflix,,2014.9,NA
Netflix,,2015,NA
Netflix,,2015.1,NA
Netflix,,2015.2,NA
Netflix,,2015.3,NA
Netflix,,2015.4,NA
Netflix,,2015.5,NA
Netflix,,2015.6,NA
Netflix,,2015.7,NA
Netflix,,2015.8,NA
Netflix,,2015.9,NA
Netflix,,2016,NA
Netflix,,2016.1,NA
Netflix,,2016.2,NA
Netflix,,2016.3,NA
Netflix,,2016.4,NA
Netflix,,2016.5,NA
Netflix,,2016.6,NA
Netflix,,2016.7,NA
Netflix,,2016.8,NA
Netflix,,2016.9,NA
Netflix,,2017,5592
Netflix,,2017.1,5592
Netflix,,2017.2,5843.9
Netflix,,2017.3,6095.8
Netflix,,2017.4,6347.7
Netflix,,2017.5,6599.6
Netflix,,2017.6,6851.5
Netflix,,2017.7,7103.4
Netflix,,2017.8,7355.3
Netflix,,2017.9,7607.2
Netflix,,2018,7859.1
Nike,,2000,8015
Nike,,2000.1,8015
Nike,,2000.2,7972.4
Nike,,2000.3,7929.8
Nike,,2000.4,7887.2
Nike,,2000.5,7844.6
Nike,,2000.6,7802
Nike,,2000.7,7759.4
Nike,,2000.8,7716.8
Nike,,2000.9,7674.2
Nike,,2001,7631.6
Nike,,2001.1,7589
Nike,,2001.2,7602.5
Nike,,2001.3,7616
Nike,,2001.4,7629.5
Nike,,2001.5,7643
Nike,,2001.6,7656.5
Nike,,2001.7,7670
Nike,,2001.8,7683.5
Nike,,2001.9,7697
Nike,,2002,7710.5
Nike,,2002.1,7724
Nike,,2002.2,7768.3
Nike,,2002.3,7812.6
Nike,,2002.4,7856.9
Nike,,2002.5,7901.2
Nike,,2002.6,7945.5
Nike,,2002.7,7989.8
Nike,,2002.8,8034.1
Nike,,2002.9,8078.4
Nike,,2003,8122.7
Nike,,2003.1,8167
Nike,,2003.2,8276.3
Nike,,2003.3,8385.6
Nike,,2003.4,8494.9
Nike,,2003.5,8604.2
Nike,,2003.6,8713.5
Nike,,2003.7,8822.8
Nike,,2003.8,8932.1
Nike,,2003.9,9041.4
Nike,,2004,9150.7
Nike,,2004.1,9260
Nike,,2004.2,9345.4
Nike,,2004.3,9430.8
Nike,,2004.4,9516.2
Nike,,2004.5,9601.6
Nike,,2004.6,9687
Nike,,2004.7,9772.4
Nike,,2004.8,9857.8
Nike,,2004.9,9943.2
Nike,,2005,10028.6
Nike,,2005.1,10114
Nike,,2005.2,10192.3
Nike,,2005.3,10270.6
Nike,,2005.4,10348.9
Nike,,2005.5,10427.2
Nike,,2005.6,10505.5
Nike,,2005.7,10583.8
Nike,,2005.8,10662.1
Nike,,2005.9,10740.4
Nike,,2006,10818.7
Nike,,2006.1,10897
Nike,,2006.2,11007.6
Nike,,2006.3,11118.2
Nike,,2006.4,11228.8
Nike,,2006.5,11339.4
Nike,,2006.6,11450
Nike,,2006.7,11560.6
Nike,,2006.8,11671.2
Nike,,2006.9,11781.8
Nike,,2007,11892.4
Nike,,2007.1,12003
Nike,,2007.2,12069.9
Nike,,2007.3,12136.8
Nike,,2007.4,12203.7
Nike,,2007.5,12270.6
Nike,,2007.6,12337.5
Nike,,2007.7,12404.4
Nike,,2007.8,12471.3
Nike,,2007.9,12538.2
Nike,,2008,12605.1
Nike,,2008.1,12672
Nike,,2008.2,12722.7
Nike,,2008.3,12773.4
Nike,,2008.4,12824.1
Nike,,2008.5,12874.8
Nike,,2008.6,12925.5
Nike,,2008.7,12976.2
Nike,,2008.8,13026.9
Nike,,2008.9,13077.6
Nike,,2009,13128.3
Nike,,2009.1,13179
Nike,,2009.2,13231.7
Nike,,2009.3,13284.4
Nike,,2009.4,13337.1
Nike,,2009.5,13389.8
Nike,,2009.6,13442.5
Nike,,2009.7,13495.2
Nike,,2009.8,13547.9
Nike,,2009.9,13600.6
Nike,,2010,13653.3
Nike,,2010.1,13706
Nike,,2010.2,13788.2
Nike,,2010.3,13870.4
Nike,,2010.4,13952.6
Nike,,2010.5,14034.8
Nike,,2010.6,14117
Nike,,2010.7,14199.2
Nike,,2010.8,14281.4
Nike,,2010.9,14363.6
Nike,,2011,14445.8
Nike,,2011.1,14528
Nike,,2011.2,14587.8
Nike,,2011.3,14647.6
Nike,,2011.4,14707.4
Nike,,2011.5,14767.2
Nike,,2011.6,14827
Nike,,2011.7,14886.8
Nike,,2011.8,14946.6
Nike,,2011.9,15006.4
Nike,,2012,15066.2
Nike,,2012.1,15126
Nike,,2012.2,15321.9
Nike,,2012.3,15517.8
Nike,,2012.4,15713.7
Nike,,2012.5,15909.6
Nike,,2012.6,16105.5
Nike,,2012.7,16301.4
Nike,,2012.8,16497.3
Nike,,2012.9,16693.2
Nike,,2013,16889.1
Nike,,2013.1,17085
Nike,,2013.2,17364
Nike,,2013.3,17643
Nike,,2013.4,17922
Nike,,2013.5,18201
Nike,,2013.6,18480
Nike,,2013.7,18759
Nike,,2013.8,19038
Nike,,2013.9,19317
Nike,,2014,19596
Nike,,2014.1,19875
Nike,,2014.2,20194.5
Nike,,2014.3,20514
Nike,,2014.4,20833.5
Nike,,2014.5,21153
Nike,,2014.6,21472.5
Nike,,2014.7,21792
Nike,,2014.8,22111.5
Nike,,2014.9,22431
Nike,,2015,22750.5
Nike,,2015.1,23070
Nike,,2015.2,23266.4
Nike,,2015.3,23462.8
Nike,,2015.4,23659.2
Nike,,2015.5,23855.6
Nike,,2015.6,24052
Nike,,2015.7,24248.4
Nike,,2015.8,24444.8
Nike,,2015.9,24641.2
Nike,,2016,24837.6
Nike,,2016.1,25034
Nike,,2016.2,25232.7
Nike,,2016.3,25431.4
Nike,,2016.4,25630.1
Nike,,2016.5,25828.8
Nike,,2016.6,26027.5
Nike,,2016.7,26226.2
Nike,,2016.8,26424.9
Nike,,2016.9,26623.6
Nike,,2017,26822.3
Nike,,2017.1,27021
Nike,,2017.2,27330.9
Nike,,2017.3,27640.8
Nike,,2017.4,27950.7
Nike,,2017.5,28260.6
Nike,,2017.6,28570.5
Nike,,2017.7,28880.4
Nike,,2017.8,29190.3
Nike,,2017.9,29500.2
Nike,,2018,29810.1
Nintendo,,2000,NA
Nintendo,,2000.1,NA
Nintendo,,2000.2,NA
Nintendo,,2000.3,NA
Nintendo,,2000.4,NA
Nintendo,,2000.5,NA
Nintendo,,2000.6,NA
Nintendo,,2000.7,NA
Nintendo,,2000.8,NA
Nintendo,,2000.9,NA
Nintendo,,2001,9460
Nintendo,,2001.1,9460
Nintendo,,2001.2,9435.9
Nintendo,,2001.3,9411.8
Nintendo,,2001.4,9387.7
Nintendo,,2001.5,9363.6
Nintendo,,2001.6,9339.5
Nintendo,,2001.7,9315.4
Nintendo,,2001.8,9291.3
Nintendo,,2001.9,9267.2
Nintendo,,2002,9243.1
Nintendo,,2002.1,9219
Nintendo,,2002.2,9116.1
Nintendo,,2002.3,9013.2
Nintendo,,2002.4,8910.3
Nintendo,,2002.5,8807.4
Nintendo,,2002.6,8704.5
Nintendo,,2002.7,8601.6
Nintendo,,2002.8,8498.7
Nintendo,,2002.9,8395.8
Nintendo,,2003,8292.9
Nintendo,,2003.1,8190
Nintendo,,2003.2,8018.9
Nintendo,,2003.3,7847.8
Nintendo,,2003.4,7676.7
Nintendo,,2003.5,7505.6
Nintendo,,2003.6,7334.5
Nintendo,,2003.7,7163.4
Nintendo,,2003.8,6992.3
Nintendo,,2003.9,6821.2
Nintendo,,2004,6650.1
Nintendo,,2004.1,6479
Nintendo,,2004.2,6478.1
Nintendo,,2004.3,6477.2
Nintendo,,2004.4,6476.3
Nintendo,,2004.5,6475.4
Nintendo,,2004.6,6474.5
Nintendo,,2004.7,6473.6
Nintendo,,2004.8,6472.7
Nintendo,,2004.9,6471.8
Nintendo,,2005,6470.9
Nintendo,,2005.1,6470
Nintendo,,2005.2,6478.9
Nintendo,,2005.3,6487.8
Nintendo,,2005.4,6496.7
Nintendo,,2005.5,6505.6
Nintendo,,2005.6,6514.5
Nintendo,,2005.7,6523.4
Nintendo,,2005.8,6532.3
Nintendo,,2005.9,6541.2
Nintendo,,2006,6550.1
Nintendo,,2006.1,6559
Nintendo,,2006.2,6676.1
Nintendo,,2006.3,6793.2
Nintendo,,2006.4,6910.3
Nintendo,,2006.5,7027.4
Nintendo,,2006.6,7144.5
Nintendo,,2006.7,7261.6
Nintendo,,2006.8,7378.7
Nintendo,,2006.9,7495.8
Nintendo,,2007,7612.9
Nintendo,,2007.1,7730
Nintendo,,2007.2,7834.2
Nintendo,,2007.3,7938.4
Nintendo,,2007.4,8042.6
Nintendo,,2007.5,8146.8
Nintendo,,2007.6,8251
Nintendo,,2007.7,8355.2
Nintendo,,2007.8,8459.4
Nintendo,,2007.9,8563.6
Nintendo,,2008,8667.8
Nintendo,,2008.1,8772
Nintendo,,2008.2,8815.8
Nintendo,,2008.3,8859.6
Nintendo,,2008.4,8903.4
Nintendo,,2008.5,8947.2
Nintendo,,2008.6,8991
Nintendo,,2008.7,9034.8
Nintendo,,2008.8,9078.6
Nintendo,,2008.9,9122.4
Nintendo,,2009,9166.2
Nintendo,,2009.1,9210
Nintendo,,2009.2,9188
Nintendo,,2009.3,9166
Nintendo,,2009.4,9144
Nintendo,,2009.5,9122
Nintendo,,2009.6,9100
Nintendo,,2009.7,9078
Nintendo,,2009.8,9056
Nintendo,,2009.9,9034
Nintendo,,2010,9012
Nintendo,,2010.1,8990
Nintendo,,2010.2,8864.1
Nintendo,,2010.3,8738.2
Nintendo,,2010.4,8612.3
Nintendo,,2010.5,8486.4
Nintendo,,2010.6,8360.5
Nintendo,,2010.7,8234.6
Nintendo,,2010.8,8108.7
Nintendo,,2010.9,7982.8
Nintendo,,2011,7856.9
Nintendo,,2011.1,7731
Nintendo,,2011.2,7666.1
Nintendo,,2011.3,7601.2
Nintendo,,2011.4,7536.3
Nintendo,,2011.5,7471.4
Nintendo,,2011.6,7406.5
Nintendo,,2011.7,7341.6
Nintendo,,2011.8,7276.7
Nintendo,,2011.9,7211.8
Nintendo,,2012,7146.9
Nintendo,,2012.1,7082
Nintendo,,2012.2,6982.4
Nintendo,,2012.3,6882.8
Nintendo,,2012.4,6783.2
Nintendo,,2012.5,6683.6
Nintendo,,2012.6,6584
Nintendo,,2012.7,6484.4
Nintendo,,2012.8,6384.8
Nintendo,,2012.9,6285.2
Nintendo,,2013,6185.6
Nintendo,,2013.1,6086
Nintendo,,2013.2,5887.7
Nintendo,,2013.3,5689.4
Nintendo,,2013.4,5491.1
Nintendo,,2013.5,5292.8
Nintendo,,2013.6,5094.5
Nintendo,,2013.7,4896.2
Nintendo,,2013.8,4697.9
Nintendo,,2013.9,4499.6
Nintendo,,2014,NA
Nintendo,,2014.1,NA
Nintendo,,2014.2,NA
Nintendo,,2014.3,NA
Nintendo,,2014.4,NA
Nintendo,,2014.5,NA
Nintendo,,2014.6,NA
Nintendo,,2014.7,NA
Nintendo,,2014.8,NA
Nintendo,,2014.9,NA
Nintendo,,2015,NA
Nintendo,,2015.1,NA
Nintendo,,2015.2,NA
Nintendo,,2015.3,NA
Nintendo,,2015.4,NA
Nintendo,,2015.5,NA
Nintendo,,2015.6,NA
Nintendo,,2015.7,NA
Nintendo,,2015.8,NA
Nintendo,,2015.9,NA
Nintendo,,2016,NA
Nintendo,,2016.1,NA
Nintendo,,2016.2,NA
Nintendo,,2016.3,NA
Nintendo,,2016.4,NA
Nintendo,,2016.5,NA
Nintendo,,2016.6,NA
Nintendo,,2016.7,NA
Nintendo,,2016.8,NA
Nintendo,,2016.9,NA
Nintendo,,2017,NA
Nintendo,,2017.1,NA
Nintendo,,2017.2,NA
Nintendo,,2017.3,NA
Nintendo,,2017.4,NA
Nintendo,,2017.5,NA
Nintendo,,2017.6,NA
Nintendo,,2017.7,NA
Nintendo,,2017.8,NA
Nintendo,,2017.9,NA
Nintendo,,2018,NA
Nissan,,2000,NA
Nissan,,2000.1,NA
Nissan,,2000.2,NA
Nissan,,2000.3,NA
Nissan,,2000.4,NA
Nissan,,2000.5,NA
Nissan,,2000.6,NA
Nissan,,2000.7,NA
Nissan,,2000.8,NA
Nissan,,2000.9,NA
Nissan,,2001,NA
Nissan,,2001.1,NA
Nissan,,2001.2,NA
Nissan,,2001.3,NA
Nissan,,2001.4,NA
Nissan,,2001.5,NA
Nissan,,2001.6,NA
Nissan,,2001.7,NA
Nissan,,2001.8,NA
Nissan,,2001.9,NA
Nissan,,2002,NA
Nissan,,2002.1,NA
Nissan,,2002.2,NA
Nissan,,2002.3,NA
Nissan,,2002.4,NA
Nissan,,2002.5,NA
Nissan,,2002.6,NA
Nissan,,2002.7,NA
Nissan,,2002.8,NA
Nissan,,2002.9,NA
Nissan,,2003,2495
Nissan,,2003.1,2495
Nissan,,2003.2,2528.8
Nissan,,2003.3,2562.6
Nissan,,2003.4,2596.4
Nissan,,2003.5,2630.2
Nissan,,2003.6,2664
Nissan,,2003.7,2697.8
Nissan,,2003.8,2731.6
Nissan,,2003.9,2765.4
Nissan,,2004,2799.2
Nissan,,2004.1,2833
Nissan,,2004.2,2870
Nissan,,2004.3,2907
Nissan,,2004.4,2944
Nissan,,2004.5,2981
Nissan,,2004.6,3018
Nissan,,2004.7,3055
Nissan,,2004.8,3092
Nissan,,2004.9,3129
Nissan,,2005,3166
Nissan,,2005.1,3203
Nissan,,2005.2,3193.5
Nissan,,2005.3,3184
Nissan,,2005.4,3174.5
Nissan,,2005.5,3165
Nissan,,2005.6,3155.5
Nissan,,2005.7,3146
Nissan,,2005.8,3136.5
Nissan,,2005.9,3127
Nissan,,2006,3117.5
Nissan,,2006.1,3108
Nissan,,2006.2,3104.4
Nissan,,2006.3,3100.8
Nissan,,2006.4,3097.2
Nissan,,2006.5,3093.6
Nissan,,2006.6,3090
Nissan,,2006.7,3086.4
Nissan,,2006.8,3082.8
Nissan,,2006.9,3079.2
Nissan,,2007,NA
Nissan,,2007.1,NA
Nissan,,2007.2,NA
Nissan,,2007.3,NA
Nissan,,2007.4,NA
Nissan,,2007.5,NA
Nissan,,2007.6,NA
Nissan,,2007.7,NA
Nissan,,2007.8,NA
Nissan,,2007.9,NA
Nissan,,2008,NA
Nissan,,2008.1,NA
Nissan,,2008.2,NA
Nissan,,2008.3,NA
Nissan,,2008.4,NA
Nissan,,2008.5,NA
Nissan,,2008.6,NA
Nissan,,2008.7,NA
Nissan,,2008.8,NA
Nissan,,2008.9,NA
Nissan,,2009,NA
Nissan,,2009.1,NA
Nissan,,2009.2,NA
Nissan,,2009.3,NA
Nissan,,2009.4,NA
Nissan,,2009.5,NA
Nissan,,2009.6,NA
Nissan,,2009.7,NA
Nissan,,2009.8,NA
Nissan,,2009.9,NA
Nissan,,2010,NA
Nissan,,2010.1,NA
Nissan,,2010.2,NA
Nissan,,2010.3,NA
Nissan,,2010.4,NA
Nissan,,2010.5,NA
Nissan,,2010.6,NA
Nissan,,2010.7,NA
Nissan,,2010.8,NA
Nissan,,2010.9,NA
Nissan,,2011,NA
Nissan,,2011.1,3819
Nissan,,2011.2,3934
Nissan,,2011.3,4049
Nissan,,2011.4,4164
Nissan,,2011.5,4279
Nissan,,2011.6,4394
Nissan,,2011.7,4509
Nissan,,2011.8,4624
Nissan,,2011.9,4739
Nissan,,2012,4854
Nissan,,2012.1,4969
Nissan,,2012.2,5092.4
Nissan,,2012.3,5215.8
Nissan,,2012.4,5339.2
Nissan,,2012.5,5462.6
Nissan,,2012.6,5586
Nissan,,2012.7,5709.4
Nissan,,2012.8,5832.8
Nissan,,2012.9,5956.2
Nissan,,2013,6079.6
Nissan,,2013.1,6203
Nissan,,2013.2,6345
Nissan,,2013.3,6487
Nissan,,2013.4,6629
Nissan,,2013.5,6771
Nissan,,2013.6,6913
Nissan,,2013.7,7055
Nissan,,2013.8,7197
Nissan,,2013.9,7339
Nissan,,2014,7481
Nissan,,2014.1,7623
Nissan,,2014.2,7768.9
Nissan,,2014.3,7914.8
Nissan,,2014.4,8060.7
Nissan,,2014.5,8206.6
Nissan,,2014.6,8352.5
Nissan,,2014.7,8498.4
Nissan,,2014.8,8644.3
Nissan,,2014.9,8790.2
Nissan,,2015,8936.1
Nissan,,2015.1,9082
Nissan,,2015.2,9280.4
Nissan,,2015.3,9478.8
Nissan,,2015.4,9677.2
Nissan,,2015.5,9875.6
Nissan,,2015.6,10074
Nissan,,2015.7,10272.4
Nissan,,2015.8,10470.8
Nissan,,2015.9,10669.2
Nissan,,2016,10867.6
Nissan,,2016.1,11066
Nissan,,2016.2,11112.8
Nissan,,2016.3,11159.6
Nissan,,2016.4,11206.4
Nissan,,2016.5,11253.2
Nissan,,2016.6,11300
Nissan,,2016.7,11346.8
Nissan,,2016.8,11393.6
Nissan,,2016.9,11440.4
Nissan,,2017,11487.2
Nissan,,2017.1,11534
Nissan,,2017.2,11601.9
Nissan,,2017.3,11669.8
Nissan,,2017.4,11737.7
Nissan,,2017.5,11805.6
Nissan,,2017.6,11873.5
Nissan,,2017.7,11941.4
Nissan,,2017.8,12009.3
Nissan,,2017.9,12077.2
Nissan,,2018,12145.1
Oracle,,2000,NA
Oracle,,2000.1,NA
Oracle,,2000.2,NA
Oracle,,2000.3,NA
Oracle,,2000.4,NA
Oracle,,2000.5,NA
Oracle,,2000.6,NA
Oracle,,2000.7,NA
Oracle,,2000.8,NA
Oracle,,2000.9,NA
Oracle,,2001,12224
Oracle,,2001.1,12224
Oracle,,2001.2,12152.6
Oracle,,2001.3,12081.2
Oracle,,2001.4,12009.8
Oracle,,2001.5,11938.4
Oracle,,2001.6,11867
Oracle,,2001.7,11795.6
Oracle,,2001.8,11724.2
Oracle,,2001.9,11652.8
Oracle,,2002,11581.4
Oracle,,2002.1,11510
Oracle,,2002.2,11485.3
Oracle,,2002.3,11460.6
Oracle,,2002.4,11435.9
Oracle,,2002.5,11411.2
Oracle,,2002.6,11386.5
Oracle,,2002.7,11361.8
Oracle,,2002.8,11337.1
Oracle,,2002.9,11312.4
Oracle,,2003,11287.7
Oracle,,2003.1,11263
Oracle,,2003.2,11230.2
Oracle,,2003.3,11197.4
Oracle,,2003.4,11164.6
Oracle,,2003.5,11131.8
Oracle,,2003.6,11099
Oracle,,2003.7,11066.2
Oracle,,2003.8,11033.4
Oracle,,2003.9,11000.6
Oracle,,2004,10967.8
Oracle,,2004.1,10935
Oracle,,2004.2,10930.2
Oracle,,2004.3,10925.4
Oracle,,2004.4,10920.6
Oracle,,2004.5,10915.8
Oracle,,2004.6,10911
Oracle,,2004.7,10906.2
Oracle,,2004.8,10901.4
Oracle,,2004.9,10896.6
Oracle,,2005,10891.8
Oracle,,2005.1,10887
Oracle,,2005.2,10944.2
Oracle,,2005.3,11001.4
Oracle,,2005.4,11058.6
Oracle,,2005.5,11115.8
Oracle,,2005.6,11173
Oracle,,2005.7,11230.2
Oracle,,2005.8,11287.4
Oracle,,2005.9,11344.6
Oracle,,2006,11401.8
Oracle,,2006.1,11459
Oracle,,2006.2,11557.9
Oracle,,2006.3,11656.8
Oracle,,2006.4,11755.7
Oracle,,2006.5,11854.6
Oracle,,2006.6,11953.5
Oracle,,2006.7,12052.4
Oracle,,2006.8,12151.3
Oracle,,2006.9,12250.2
Oracle,,2007,12349.1
Oracle,,2007.1,12448
Oracle,,2007.2,12586.3
Oracle,,2007.3,12724.6
Oracle,,2007.4,12862.9
Oracle,,2007.5,13001.2
Oracle,,2007.6,13139.5
Oracle,,2007.7,13277.8
Oracle,,2007.8,13416.1
Oracle,,2007.9,13554.4
Oracle,,2008,13692.7
Oracle,,2008.1,13831
Oracle,,2008.2,13817.8
Oracle,,2008.3,13804.6
Oracle,,2008.4,13791.4
Oracle,,2008.5,13778.2
Oracle,,2008.6,13765
Oracle,,2008.7,13751.8
Oracle,,2008.8,13738.6
Oracle,,2008.9,13725.4
Oracle,,2009,13712.2
Oracle,,2009.1,13699
Oracle,,2009.2,13817.2
Oracle,,2009.3,13935.4
Oracle,,2009.4,14053.6
Oracle,,2009.5,14171.8
Oracle,,2009.6,14290
Oracle,,2009.7,14408.2
Oracle,,2009.8,14526.4
Oracle,,2009.9,14644.6
Oracle,,2010,14762.8
Oracle,,2010.1,14881
Oracle,,2010.2,15119.1
Oracle,,2010.3,15357.2
Oracle,,2010.4,15595.3
Oracle,,2010.5,15833.4
Oracle,,2010.6,16071.5
Oracle,,2010.7,16309.6
Oracle,,2010.8,16547.7
Oracle,,2010.9,16785.8
Oracle,,2011,17023.9
Oracle,,2011.1,17262
Oracle,,2011.2,17748.4
Oracle,,2011.3,18234.8
Oracle,,2011.4,18721.2
Oracle,,2011.5,19207.6
Oracle,,2011.6,19694
Oracle,,2011.7,20180.4
Oracle,,2011.8,20666.8
Oracle,,2011.9,21153.2
Oracle,,2012,21639.6
Oracle,,2012.1,22126
Oracle,,2012.2,22322.2
Oracle,,2012.3,22518.4
Oracle,,2012.4,22714.6
Oracle,,2012.5,22910.8
Oracle,,2012.6,23107
Oracle,,2012.7,23303.2
Oracle,,2012.8,23499.4
Oracle,,2012.9,23695.6
Oracle,,2013,23891.8
Oracle,,2013.1,24088
Oracle,,2013.2,24277.2
Oracle,,2013.3,24466.4
Oracle,,2013.4,24655.6
Oracle,,2013.5,24844.8
Oracle,,2013.6,25034
Oracle,,2013.7,25223.2
Oracle,,2013.8,25412.4
Oracle,,2013.9,25601.6
Oracle,,2014,25790.8
Oracle,,2014.1,25980
Oracle,,2014.2,26110.3
Oracle,,2014.3,26240.6
Oracle,,2014.4,26370.9
Oracle,,2014.5,26501.2
Oracle,,2014.6,26631.5
Oracle,,2014.7,26761.8
