name,value,year,lastValue
Shell,3925.5,,3848
Shell,4003,,3925.5
Shell,4051,,4003
Shell,4099,,4051
Shell,4147,,4099
Shell,4195,,4147
Shell,4243,,4195
Shell,4291,,4243
Shell,4339,,4291
Shell,4387,,4339
Shell,4435,,4387
Shell,4483,,4435
Shell,4513.5,,4483
Shell,4544,,4513.5
Shell,4574.5,,4544
Shell,4605,,4574.5
Shell,4635.5,,4605
Shell,4666,,4635.5
Shell,4696.5,,4666
Shell,4727,,4696.5
Shell,4757.5,,4727
Shell,4788,,4757.5
Shell,4862.7,,4788
Shell,4937.4,,4862.7
Shell,5012.1,,4937.4
Shell,5086.8,,5012.1
Shell,5161.5,,5086.8
Shell,5236.2,,5161.5
Shell,5310.9,,5236.2
Shell,5385.6,,5310.9
Shell,5460.3,,5385.6
Shell,5535,,5460.3
Shell,5610.3,,5535
Shell,5685.6,,5610.3
Shell,5760.9,,5685.6
Shell,5836.2,,5760.9
Shell,5911.5,,5836.2
Shell,5986.8,,5911.5
Shell,6062.1,,5986.8
Shell,6137.4,,6062.1
Shell,6212.7,,6137.4
Shell,6288,,6212.7
Shell,6212.2,,6288
Shell,6136.4,,6212.2
Shell,6060.6,,6136.4
Shell,5984.8,,6060.6
Shell,5909,,5984.8
Shell,5833.2,,5909
Shell,5757.4,,5833.2
Shell,5681.6,,5757.4
Shell,5605.8,,5681.6
Shell,5530,,5605.8
Shell,5436.9,,5530
Shell,5343.8,,5436.9
Shell,5250.7,,5343.8
Shell,5157.6,,5250.7
Shell,5064.5,,5157.6
Shell,4971.4,,5064.5
Shell,4878.3,,4971.4
Shell,4785.2,,4878.3
Shell,4692.1,,4785.2
Shell,4599,,4692.1
Shell,4621.4,,4599
Shell,4643.8,,4621.4
Shell,4666.2,,4643.8
Shell,4688.6,,4666.2
Shell,4711,,4688.6
Shell,4733.4,,4711
Shell,4755.8,,4733.4
Shell,4778.2,,4755.8
Shell,4800.6,,4778.2
Shell,4823,,4800.6
Shell,4868.3,,4823
Shell,4913.6,,4868.3
Shell,4958.9,,4913.6
Shell,5004.2,,4958.9
Shell,5049.5,,5004.2
Shell,5094.8,,5049.5
Shell,5140.1,,5094.8
Shell,5185.4,,5140.1
Shell,5230.7,,5185.4
Shell,5276,,5230.7
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,NA,,NA
Siemens,7470,,7470
Siemens,7473.7,,7470
Siemens,7477.4,,7473.7
Siemens,7481.1,,7477.4
Siemens,7484.8,,7481.1
Siemens,7488.5,,7484.8
Siemens,7492.2,,7488.5
Siemens,7495.9,,7492.2
Siemens,7499.6,,7495.9
Siemens,7503.3,,7499.6
Siemens,7507,,7503.3
Siemens,7539.1,,7507
Siemens,7571.2,,7539.1
Siemens,7603.3,,7571.2
Siemens,7635.4,,7603.3
Siemens,7667.5,,7635.4
Siemens,7699.6,,7667.5
Siemens,7731.7,,7699.6
Siemens,7763.8,,7731.7
Siemens,7795.9,,7763.8
Siemens,7828,,7795.9
Siemens,7818.9,,7828
Siemens,7809.8,,7818.9
Siemens,7800.7,,7809.8
Siemens,7791.6,,7800.7
Siemens,7782.5,,7791.6
Siemens,7773.4,,7782.5
Siemens,7764.3,,7773.4
Siemens,7755.2,,7764.3
Siemens,7746.1,,7755.2
Siemens,7737,,7746.1
Siemens,7757.6,,7737
Siemens,7778.2,,7757.6
Siemens,7798.8,,7778.2
Siemens,7819.4,,7798.8
Siemens,7840,,7819.4
Siemens,7860.6,,7840
Siemens,7881.2,,7860.6
Siemens,7901.8,,7881.2
Siemens,7922.4,,7901.8
Siemens,7943,,7922.4
Siemens,7879.5,,7943
Siemens,7816,,7879.5
Siemens,7752.5,,7816
Siemens,7689,,7752.5
Siemens,7625.5,,7689
Siemens,7562,,7625.5
Siemens,7498.5,,7562
Siemens,7435,,7498.5
Siemens,7371.5,,7435
Siemens,7308,,7371.5
Siemens,7308.7,,7308
Siemens,7309.4,,7308.7
Siemens,7310.1,,7309.4
Siemens,7310.8,,7310.1
Siemens,7311.5,,7310.8
Siemens,7312.2,,7311.5
Siemens,7312.9,,7312.2
Siemens,7313.6,,7312.9
Siemens,7314.3,,7313.6
Siemens,7315,,7314.3
Siemens,7373.5,,7315
Siemens,7432,,7373.5
Siemens,7490.5,,7432
Siemens,7549,,7490.5
Siemens,7607.5,,7549
Siemens,7666,,7607.5
Siemens,7724.5,,7666
Siemens,7783,,7724.5
Siemens,7841.5,,7783
Siemens,7900,,7841.5
Siemens,7863.4,,7900
Siemens,7826.8,,7863.4
Siemens,7790.2,,7826.8
Siemens,7753.6,,7790.2
Siemens,7717,,7753.6
Siemens,7680.4,,7717
Siemens,7643.8,,7680.4
Siemens,7607.2,,7643.8
Siemens,7570.6,,7607.2
Siemens,7534,,7570.6
Siemens,7630.9,,7534
Siemens,7727.8,,7630.9
Siemens,7824.7,,7727.8
Siemens,7921.6,,7824.7
Siemens,8018.5,,7921.6
Siemens,8115.4,,8018.5
Siemens,8212.3,,8115.4
Siemens,8309.2,,8212.3
Siemens,8406.1,,8309.2
Siemens,8503,,8406.1
Siemens,8519.9,,8503
Siemens,8536.8,,8519.9
Siemens,8553.7,,8536.8
Siemens,8570.6,,8553.7
Siemens,8587.5,,8570.6
Siemens,8604.4,,8587.5
Siemens,8621.3,,8604.4
Siemens,8638.2,,8621.3
Siemens,8655.1,,8638.2
Siemens,8672,,8655.1
Siemens,8660.1,,8672
Siemens,8648.2,,8660.1
Siemens,8636.3,,8648.2
Siemens,8624.4,,8636.3
Siemens,8612.5,,8624.4
Siemens,8600.6,,8612.5
Siemens,8588.7,,8600.6
Siemens,8576.8,,8588.7
Siemens,8564.9,,8576.8
Siemens,8553,,8564.9
Siemens,8639.2,,8553
Siemens,8725.4,,8639.2
Siemens,8811.6,,8725.4
Siemens,8897.8,,8811.6
Siemens,8984,,8897.8
Siemens,9070.2,,8984
Siemens,9156.4,,9070.2
Siemens,9242.6,,9156.4
Siemens,9328.8,,9242.6
Siemens,9415,,9328.8
Siemens,9471.7,,9415
Siemens,9528.4,,9471.7
Siemens,9585.1,,9528.4
Siemens,9641.8,,9585.1
Siemens,9698.5,,9641.8
Siemens,9755.2,,9698.5
Siemens,9811.9,,9755.2
Siemens,9868.6,,9811.9
Siemens,9925.3,,9868.6
Siemens,9982,,9925.3
Siemens,9997,,9982
Siemens,10012,,9997
Siemens,10027,,10012
Siemens,10042,,10027
Siemens,10057,,10042
Siemens,10072,,10057
Siemens,10087,,10072
Siemens,10102,,10087
Siemens,10117,,10102
Siemens,10132,,10117
Sony,16409,,16409
Sony,16268.6,,16409
Sony,16128.2,,16268.6
Sony,15987.8,,16128.2
Sony,15847.4,,15987.8
Sony,15707,,15847.4
Sony,15566.6,,15707
Sony,15426.2,,15566.6
Sony,15285.8,,15426.2
Sony,15145.4,,15285.8
Sony,15005,,15145.4
Sony,14894.4,,15005
Sony,14783.8,,14894.4
Sony,14673.2,,14783.8
Sony,14562.6,,14673.2
Sony,14452,,14562.6
Sony,14341.4,,14452
Sony,14230.8,,14341.4
Sony,14120.2,,14230.8
Sony,14009.6,,14120.2
Sony,13899,,14009.6
Sony,13824.4,,13899
Sony,13749.8,,13824.4
Sony,13675.2,,13749.8
Sony,13600.6,,13675.2
Sony,13526,,13600.6
Sony,13451.4,,13526
Sony,13376.8,,13451.4
Sony,13302.2,,13376.8
Sony,13227.6,,13302.2
Sony,13153,,13227.6
Sony,13113.6,,13153
Sony,13074.2,,13113.6
Sony,13034.8,,13074.2
Sony,12995.4,,13034.8
Sony,12956,,12995.4
Sony,12916.6,,12956
Sony,12877.2,,12916.6
Sony,12837.8,,12877.2
Sony,12798.4,,12837.8
Sony,12759,,12798.4
Sony,12558.5,,12759
Sony,12358,,12558.5
Sony,12157.5,,12358
Sony,11957,,12157.5
Sony,11756.5,,11957
Sony,11556,,11756.5
Sony,11355.5,,11556
Sony,11155,,11355.5
Sony,10954.5,,11155
Sony,10754,,10954.5
Sony,10848.1,,10754
Sony,10942.2,,10848.1
Sony,11036.3,,10942.2
Sony,11130.4,,11036.3
Sony,11224.5,,11130.4
Sony,11318.6,,11224.5
Sony,11412.7,,11318.6
Sony,11506.8,,11412.7
Sony,11600.9,,11506.8
Sony,11695,,11600.9
Sony,11816.2,,11695
Sony,11937.4,,11816.2
Sony,12058.6,,11937.4
Sony,12179.8,,12058.6
Sony,12301,,12179.8
Sony,12422.2,,12301
Sony,12543.4,,12422.2
Sony,12664.6,,12543.4
Sony,12785.8,,12664.6
Sony,12907,,12785.8
Sony,12974.6,,12907
Sony,13042.2,,12974.6
Sony,13109.8,,13042.2
Sony,13177.4,,13109.8
Sony,13245,,13177.4
Sony,13312.6,,13245
Sony,13380.2,,13312.6
Sony,13447.8,,13380.2
Sony,13515.4,,13447.8
Sony,13583,,13515.4
Sony,13420,,13583
Sony,13257,,13420
Sony,13094,,13257
Sony,12931,,13094
Sony,12768,,12931
Sony,12605,,12768
Sony,12442,,12605
Sony,12279,,12442
Sony,12116,,12279
Sony,11953,,12116
Sony,11893.3,,11953
Sony,11833.6,,11893.3
Sony,11773.9,,11833.6
Sony,11714.2,,11773.9
Sony,11654.5,,11714.2
Sony,11594.8,,11654.5
Sony,11535.1,,11594.8
Sony,11475.4,,11535.1
Sony,11415.7,,11475.4
Sony,11356,,11415.7
Sony,11208.4,,11356
Sony,11060.8,,11208.4
Sony,10913.2,,11060.8
Sony,10765.6,,10913.2
Sony,10618,,10765.6
Sony,10470.4,,10618
Sony,10322.8,,10470.4
Sony,10175.2,,10322.8
Sony,10027.6,,10175.2
Sony,9880,,10027.6
Sony,9803.1,,9880
Sony,9726.2,,9803.1
Sony,9649.3,,9726.2
Sony,9572.4,,9649.3
Sony,9495.5,,9572.4
Sony,9418.6,,9495.5
Sony,9341.7,,9418.6
Sony,9264.8,,9341.7
Sony,9187.9,,9264.8
Sony,9111,,9187.9
Sony,9040.7,,9111
Sony,8970.4,,9040.7
Sony,8900.1,,8970.4
Sony,8829.8,,8900.1
Sony,8759.5,,8829.8
Sony,8689.2,,8759.5
Sony,8618.9,,8689.2
Sony,8548.6,,8618.9
Sony,8478.3,,8548.6
Sony,8408,,8478.3
Sony,8380.5,,8408
Sony,8353,,8380.5
Sony,8325.5,,8353
Sony,8298,,8325.5
Sony,8270.5,,8298
Sony,8243,,8270.5
Sony,8215.5,,8243
Sony,8188,,8215.5
Sony,8160.5,,8188
Sony,8133,,8160.5
Sony,8089.9,,8133
Sony,8046.8,,8089.9
Sony,8003.7,,8046.8
Sony,7960.6,,8003.7
Sony,7917.5,,7960.6
Sony,7874.4,,7917.5
Sony,7831.3,,7874.4
Sony,7788.2,,7831.3
Sony,7745.1,,7788.2
Sony,7702,,7745.1
Sony,7763.3,,7702
Sony,7824.6,,7763.3
Sony,7885.9,,7824.6
Sony,7947.2,,7885.9
Sony,8008.5,,7947.2
Sony,8069.8,,8008.5
Sony,8131.1,,8069.8
Sony,8192.4,,8131.1
Sony,8253.7,,8192.4
Sony,8315,,8253.7
Sony,8330.9,,8315
Sony,8346.8,,8330.9
Sony,8362.7,,8346.8
Sony,8378.6,,8362.7
Sony,8394.5,,8378.6
Sony,8410.4,,8394.5
Sony,8426.3,,8410.4
Sony,8442.2,,8426.3
Sony,8458.1,,8442.2
Sony,8474,,8458.1
Sony,8558.2,,8474
Sony,8642.4,,8558.2
Sony,8726.6,,8642.4
Sony,8810.8,,8726.6
Sony,8895,,8810.8
Sony,8979.2,,8895
Sony,9063.4,,8979.2
Sony,9147.6,,9063.4
Sony,9231.8,,9147.6
Sony,9316,,9231.8
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,NA,,NA
Spotify,5176,,5176
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,NA,,NA
Sprite,5777,,5777
Sprite,5759.7,,5777
Sprite,5742.4,,5759.7
Sprite,5725.1,,5742.4
Sprite,5707.8,,5725.1
Sprite,5690.5,,5707.8
Sprite,5673.2,,5690.5
Sprite,5655.9,,5673.2
Sprite,5638.6,,5655.9
Sprite,5621.3,,5638.6
Sprite,5604,,5621.3
Sprite,5614.5,,5604
Sprite,5625,,5614.5
Sprite,5635.5,,5625
Sprite,5646,,5635.5
Sprite,5656.5,,5646
Sprite,5667,,5656.5
Sprite,5677.5,,5667
Sprite,5688,,5677.5
Sprite,5698.5,,5688
Sprite,5709,,5698.5
Sprite,5719.2,,5709
Sprite,5729.4,,5719.2
Sprite,5739.6,,5729.4
Sprite,5749.8,,5739.6
Sprite,5760,,5749.8
Sprite,5770.2,,5760
Sprite,5780.4,,5770.2
Sprite,5790.6,,5780.4
Sprite,5800.8,,5790.6
Sprite,5811,,5800.8
Sprite,5794.5,,5811
Sprite,5778,,5794.5
Sprite,5761.5,,5778
Sprite,5745,,5761.5
Sprite,5728.5,,5745
Sprite,5712,,5728.5
Sprite,5695.5,,5712
Sprite,5679,,5695.5
Sprite,5662.5,,5679
Sprite,5646,,5662.5
Sprite,5617.9,,5646
Sprite,5589.8,,5617.9
Sprite,5561.7,,5589.8
Sprite,5533.6,,5561.7
Sprite,5505.5,,5533.6
Sprite,5477.4,,5505.5
Sprite,5449.3,,5477.4
Sprite,5421.2,,5449.3
Sprite,5393.1,,5421.2
Sprite,5365,,5393.1
Sprite,5343.3,,5365
Sprite,5321.6,,5343.3
Sprite,5299.9,,5321.6
Sprite,5278.2,,5299.9
Sprite,5256.5,,5278.2
Sprite,5234.8,,5256.5
Sprite,5213.1,,5234.8
Sprite,5191.4,,5213.1
Sprite,5169.7,,5191.4
Sprite,5148,,5169.7
Sprite,5117.4,,5148
Sprite,5086.8,,5117.4
Sprite,5056.2,,5086.8
Sprite,5025.6,,5056.2
Sprite,4995,,5025.6
Sprite,4964.4,,4995
Sprite,4933.8,,4964.4
Sprite,4903.2,,4933.8
Sprite,4872.6,,4903.2
Sprite,4842,,4872.6
Sprite,4831.1,,4842
Sprite,4820.2,,4831.1
Sprite,4809.3,,4820.2
Sprite,4798.4,,4809.3
Sprite,4787.5,,4798.4
Sprite,4776.6,,4787.5
Sprite,4765.7,,4776.6
Sprite,4754.8,,4765.7
Sprite,4743.9,,4754.8
Sprite,4733,,4743.9
Starbucks,1329,,1329
Starbucks,1371.8,,1329
Starbucks,1414.6,,1371.8
Starbucks,1457.4,,1414.6
Starbucks,1500.2,,1457.4
Starbucks,1543,,1500.2
Starbucks,1585.8,,1543
Starbucks,1628.6,,1585.8
Starbucks,1671.4,,1628.6
Starbucks,1714.2,,1671.4
Starbucks,1757,,1714.2
Starbucks,1777.4,,1757
Starbucks,1797.8,,1777.4
Starbucks,1818.2,,1797.8
Starbucks,1838.6,,1818.2
Starbucks,1859,,1838.6
Starbucks,1879.4,,1859
Starbucks,1899.8,,1879.4
Starbucks,1920.2,,1899.8
Starbucks,1940.6,,1920.2
Starbucks,1961,,1940.6
Starbucks,1978.5,,1961
Starbucks,1996,,1978.5
Starbucks,2013.5,,1996
Starbucks,2031,,2013.5
Starbucks,2048.5,,2031
Starbucks,2066,,2048.5
Starbucks,2083.5,,2066
Starbucks,2101,,2083.5
Starbucks,2118.5,,2101
Starbucks,2136,,2118.5
Starbucks,2162.4,,2136
Starbucks,2188.8,,2162.4
Starbucks,2215.2,,2188.8
Starbucks,2241.6,,2215.2
Starbucks,2268,,2241.6
Starbucks,2294.4,,2268
Starbucks,2320.8,,2294.4
Starbucks,2347.2,,2320.8
Starbucks,2373.6,,2347.2
Starbucks,2400,,2373.6
Starbucks,2417.6,,2400
Starbucks,2435.2,,2417.6
Starbucks,2452.8,,2435.2
Starbucks,2470.4,,2452.8
Starbucks,2488,,2470.4
Starbucks,2505.6,,2488
Starbucks,2523.2,,2505.6
Starbucks,2540.8,,2523.2
Starbucks,2558.4,,2540.8
Starbucks,2576,,2558.4
Starbucks,2628.3,,2576
Starbucks,2680.6,,2628.3
Starbucks,2732.9,,2680.6
Starbucks,2785.2,,2732.9
Starbucks,2837.5,,2785.2
Starbucks,2889.8,,2837.5
Starbucks,2942.1,,2889.8
Starbucks,2994.4,,2942.1
Starbucks,3046.7,,2994.4
Starbucks,3099,,3046.7
Starbucks,3152.2,,3099
Starbucks,3205.4,,3152.2
Starbucks,3258.6,,3205.4
Starbucks,3311.8,,3258.6
Starbucks,3365,,3311.8
Starbucks,3418.2,,3365
Starbucks,3471.4,,3418.2
Starbucks,3524.6,,3471.4
Starbucks,3577.8,,3524.6
Starbucks,3631,,3577.8
Starbucks,3655.8,,3631
Starbucks,3680.6,,3655.8
Starbucks,3705.4,,3680.6
Starbucks,3730.2,,3705.4
Starbucks,3755,,3730.2
Starbucks,3779.8,,3755
Starbucks,3804.6,,3779.8
Starbucks,3829.4,,3804.6
Starbucks,3854.2,,3829.4
Starbucks,3879,,3854.2
Starbucks,3817.4,,3879
Starbucks,3755.8,,3817.4
Starbucks,3694.2,,3755.8
Starbucks,3632.6,,3694.2
Starbucks,3571,,3632.6
Starbucks,3509.4,,3571
Starbucks,3447.8,,3509.4
Starbucks,3386.2,,3447.8
Starbucks,3324.6,,3386.2
Starbucks,3263,,3324.6
Starbucks,3270.6,,3263
Starbucks,3278.2,,3270.6
Starbucks,3285.8,,3278.2
Starbucks,3293.4,,3285.8
Starbucks,3301,,3293.4
Starbucks,3308.6,,3301
Starbucks,3316.2,,3308.6
Starbucks,3323.8,,3316.2
Starbucks,3331.4,,3323.8
Starbucks,3339,,3331.4
Starbucks,3371.4,,3339
Starbucks,3403.8,,3371.4
Starbucks,3436.2,,3403.8
Starbucks,3468.6,,3436.2
Starbucks,3501,,3468.6
Starbucks,3533.4,,3501
Starbucks,3565.8,,3533.4
Starbucks,3598.2,,3565.8
Starbucks,3630.6,,3598.2
Starbucks,3663,,3630.6
Starbucks,3702.9,,3663
Starbucks,3742.8,,3702.9
Starbucks,3782.7,,3742.8
Starbucks,3822.6,,3782.7
Starbucks,3862.5,,3822.6
Starbucks,3902.4,,3862.5
Starbucks,3942.3,,3902.4
Starbucks,3982.2,,3942.3
Starbucks,4022.1,,3982.2
Starbucks,4062,,4022.1
Starbucks,4095.7,,4062
Starbucks,4129.4,,4095.7
Starbucks,4163.1,,4129.4
Starbucks,4196.8,,4163.1
Starbucks,4230.5,,4196.8
Starbucks,4264.2,,4230.5
Starbucks,4297.9,,4264.2
Starbucks,4331.6,,4297.9
Starbucks,4365.3,,4331.6
Starbucks,4399,,4365.3
Starbucks,4497.3,,4399
Starbucks,4595.6,,4497.3
Starbucks,4693.9,,4595.6
Starbucks,4792.2,,4693.9
Starbucks,4890.5,,4792.2
Starbucks,4988.8,,4890.5
Starbucks,5087.1,,4988.8
Starbucks,5185.4,,5087.1
Starbucks,5283.7,,5185.4
Starbucks,5382,,5283.7
Starbucks,5470.4,,5382
Starbucks,5558.8,,5470.4
Starbucks,5647.2,,5558.8
Starbucks,5735.6,,5647.2
Starbucks,5824,,5735.6
Starbucks,5912.4,,5824
Starbucks,6000.8,,5912.4
Starbucks,6089.2,,6000.8
Starbucks,6177.6,,6089.2
Starbucks,6266,,6177.6
Starbucks,6388.4,,6266
Starbucks,6510.8,,6388.4
Starbucks,6633.2,,6510.8
Starbucks,6755.6,,6633.2
Starbucks,6878,,6755.6
Starbucks,7000.4,,6878
Starbucks,7122.8,,7000.4
Starbucks,7245.2,,7122.8
Starbucks,7367.6,,7245.2
Starbucks,7490,,7367.6
Starbucks,7611.4,,7490
Starbucks,7732.8,,7611.4
Starbucks,7854.2,,7732.8
Starbucks,7975.6,,7854.2
Starbucks,8097,,7975.6
Starbucks,8218.4,,8097
Starbucks,8339.8,,8218.4
Starbucks,8461.2,,8339.8
Starbucks,8582.6,,8461.2
Starbucks,8704,,8582.6
Starbucks,8795.1,,8704
Starbucks,8886.2,,8795.1
Starbucks,8977.3,,8886.2
Starbucks,9068.4,,8977.3
Starbucks,9159.5,,9068.4
Starbucks,9250.6,,9159.5
Starbucks,9341.7,,9250.6
Starbucks,9432.8,,9341.7
Starbucks,9523.9,,9432.8
Starbucks,9615,,9523.9
Subaru,NA,,NA
Subaru,NA,,NA
Subaru,NA,,NA
Subaru,NA,,NA
Subaru,NA,,NA
Subaru,NA,,NA
Subaru,NA,,NA
Subaru,NA,,NA
Subaru,NA,,NA
Subaru,NA,,NA
Subaru,NA,,NA
Subaru,NA,,NA
Subaru,NA,,NA
Subaru,NA,,NA
Subaru,NA,,NA
